737,1356,1
562,1175,1
492,1150,1
680,1309,1
807,1326,1
690,1360,1
683,1231,1
626,1162,1
588,1171,1
655,1182,1
581,1077,1
740,1263,1
641,1305,1
705,1319,1
865,1210,1
766,1269,1
792,1203,1
617,1225,1
637,1238,1
727,1214,1
757,1208,1
710,1262,1
728,1150,1
637,1192,1
770,1163,1
599,1149,1
703,1201,1
594,1140,1
757,1284,1
600,1156,1
714,1170,1
610,1099,1
769,1243,1
676,1152,1
702,1229,1
639,1154,1
731,1148,1
735,1266,1
639,1194,1
832,1138,1
753,1075,1
741,1317,1
746,1247,1
714,1192,1
696,1343,1
755,1159,1
849,1177,1
463,1118,1
614,1138,1
823,1176,1
686,1102,1
658,1198,1
761,1194,1
665,1257,1
660,1075,1
612,1159,1
698,1166,1
919,1281,1
789,1050,1
672,1201,1
720,1328,1
644,1191,1
882,1308,1
724,1176,1
853,1276,1
810,1311,1
897,1314,1
802,1256,1
699,1310,1
734,1083,1
789,1153,1
806,1242,1
700,1121,1
549,980,1
796,1433,1
693,1356,1
697,1250,1
